41795.4980162.0.99772506347
41795.4980281.0.997741544773
41795.4980536.0.997586814218
41795.4980713.0.997671598472
41795.4980933.0.997604297193
41795.4981031.0.997641212122
41795.4981252.0.997588534815
41795.4981337.0.997551075677
41795.498155.0.997605168432
41795.4981694.0.997549336737
41795.4981892.0.997419350723
41795.4982002.0.997401334965
41795.4982222.0.997374140745
41795.4982307.0.997410040578
41795.4982412.0.99741553044
41795.4982676.0.997353828245
41795.4982759.0.997312384499
41795.4982975.0.997196415848
41795.4983068.0.997253175606
41795.4983306.0.997360609443
41795.4983479.0.997238162409
41795.4983683.0.99738569266
41795.4983782.0.997238141654
41795.4984034.0.997324602384
41795.498414.0.997319634144
41795.4984476.0.997281077278
41795.4984685.0.997204367287
41795.4984798.0.997108973879
41795.4985074.0.997199207865
41795.4985227.0.997174461284
41795.4985427.0.997137626447
41795.4985529.0.997135712161
41795.4985834.0.997069427496
41795.4985969.0.997130539933
41795.4986136.0.997088553559
41795.4986244.0.99706572378
41795.4986507.0.996937168854
41795.4986776.0.996766698881
41795.4987017.0.996783040019
41795.4987202.0.996779039516
41795.4987371.0.996831787535
41795.4987533.0.996768655552
41795.4987812.0.996740668504
41795.4987913.0.996751102935
41795.4988161.0.996701400326
41795.4988261.0.996652368909
41795.498849.0.996705854978
41795.4988665.0.996693613379
41795.4988893.0.996624242079
41795.498909.0.99657516916
41795.4989266.0.996498031732
41795.4989431.0.996619359873
41795.4989625.0.996624017515
41795.4989786.0.996539519003
41795.4989995.0.996598131138
41795.499013.0.996281935425
41795.4990314.0.996590926363
41795.4990465.0.996556762699
41795.4990644.0.996389957326
41795.499075.0.996381779855
41795.4990965.0.996441950454
41795.4991071.0.996467800802
41795.4991285.0.996461479052
41795.4991396.0.996351908389
41795.4991615.0.99647134644
41795.4991738.0.996393577851
41795.4991968.0.996246523992
41795.499214.0.996376530132
41795.4992363.0.996459828184
41795.4992477.0.996490139903
41795.4992718.0.996280517777
41795.4992832.0.996306552622
41795.4993067.0.996465410303
41795.4993182.0.996462528578
41795.4993403.0.996484516997
41795.4993516.0.996435246205
41795.4993864.0.996441364108
41795.4994136.0.996281297393
41795.4994306.0.996380497147
41795.4994503.0.99641154865
41795.4994655.0.996516803494
41795.4994827.0.996299680695
41795.4994975.0.996402035836
41795.4995166.0.996496529006
41795.4995289.0.996459699848
41795.4995558.0.996471993659
41795.4995709.0.996372594299
41795.4995888.0.996611410969
41795.4996046.0.996484964424
41795.499629.0.996351913554
41795.4996527.0.99642367042
41795.4996647.0.996483931022
41795.4996934.0.996381523396
41795.4997128.0.996477890391
41795.4997314.0.996506786572
41795.4997605.0.996546141265
41795.4997927.0.996482838581
41795.4998113.0.996598416932
41795.4998298.0.996599421728
41795.4998542.0.996619163813
41795.4998671.0.996612521685
41795.4998893.0.996517383577
41795.4999026.0.996501390051
41795.4999292.0.996585862131
41795.4999546.0.996516519506
41795.4999853.0.996490142623
41795.5000049.0.996562256473
41795.5000323.0.996525595807
41795.5000447.0.996675076345
41795.5000694.0.996630491256
41795.5000823.0.996701221019
41795.5001093.0.996569129003
41795.5001421.0.996470368303
41795.5001633.0.9965197697
41795.5001847.0.996575825061
41795.5002081.0.996543558809
41795.5002207.0.996531496081
41795.5002443.0.996534694495
41795.500261.0.99654525183
41795.5002881.0.996599360393
41795.5003103.0.99659997043
41795.5003235.0.996570180546
41795.5003459.0.996594138448
41795.5003592.0.996593633818
41795.500384.0.996643368124
41795.5003993.0.996657241879
41795.500426.0.996422757048
41795.500448.0.996597850279
41795.5004616.0.996469185755
41795.5004851.0.996693410943
41795.5004982.0.996724334991
41795.5005238.0.996645692262
41795.5005463.0.996707446091
41795.5005695.0.996583309576
41795.5005929.0.996623785425
41795.5006096.0.996559845498
41795.5006316.0.996650072666
41795.5006475.0.996607905021
41795.5006689.0.996657200057
41795.5007018.0.996683626015
41795.5007297.0.996630281086
41795.50075.0.996332702548
41795.5007728.0.996508475428
41795.5007981.0.996699030041
41795.5008307.0.996537377859
41795.5008453.0.996606819467
41795.5008717.0.996543590356
41795.5008962.0.996409516499
41795.5009156.0.996438324575
41795.5009573.0.996420611236
41795.5009786.0.99648264383
41795.5010061.0.996511336861
41795.5010236.0.996626380618
41795.5010469.0.99655667837
41795.5010717.0.99645733111
41795.5010956.0.996506466888
41795.5011191.0.996392183162
41795.5011454.0.996399710551
41795.5011647.0.996300213834
41795.5011869.0.996485629958
41795.5012058.0.9965250556
41795.5012299.0.996492905387
41795.5012556.0.996263005598
41795.5012799.0.99651954843
41795.5013127.0.996384976468
41795.5013284.0.996393875507
41795.5013573.0.996183598348
41795.5013921.0.996289997735
41795.5014115.0.996408465539
41795.5014342.0.996356212254
41795.5014605.0.996407085424
41795.5014857.0.996181860957
41795.5015135.0.996386705559
41795.5015347.0.996397384714
41795.5015624.0.996432485745
41795.50158.0.996249038567
41795.5016102.0.996463623396
41795.5016381.0.996351642143
41795.5016665.0.996255698272
41795.5016941.0.996137691714
41795.5017225.0.996401092827
41795.5017455.0.996142925828
41795.5017733.0.995935937553
41795.501799.0.996064008857
41795.5018156.0.996017809869
41795.5018514.0.99589958196
41795.5018795.0.995868211942
41795.5018966.0.995984250132
41795.5019181.0.995838291019
41795.5019414.0.995625614793
41795.5019592.0.995784515325
41795.5019916.0.995788115933
41795.5020184.0.995767318777
41795.5020364.0.995697276425
41795.5020581.0.995888941883
41795.5020828.0.995767831469
41795.5021061.0.995807436755
41795.5021284.0.995866284438
41795.5021522.0.995760650476
41795.5021682.0.995820788648
41795.5021922.0.995638188059
41795.5022106.0.995657074851
41795.5022313.0.995691683888
41795.5022561.0.995658727055
41795.502281.0.995816286752
41795.5023028.0.995783815172
41795.5023298.0.995814664557
41795.5023477.0.995686643168
41795.5023694.0.995735484281
41795.5023942.0.995798937282
41795.5024177.0.995793991326
41795.5024402.0.995708376137
41795.5024641.0.995677617384
41795.5024806.0.99574190667
41795.5025073.0.995684532531
41795.5025376.0.995735403367
41795.5025646.0.995765315828
41795.5025813.0.99576385669
41795.5026163.0.995619471094
41795.5026516.0.995631081993
41795.5026947.0.995685125175
41795.5027409.0.995744345786
41795.5027861.0.995678396224
41795.5028229.0.995662925384
41795.5028611.0.995562272192
41795.5029004.0.995481956391
41795.5029438.0.995631598715
41795.5029825.0.996010849783
41795.5030388.0.995519744735
41795.5030585.0.995620548621
41795.5030794.0.995612314782
41795.50311.0.995579454379
41795.5031382.0.995643577765
41795.5031822.0.995675861584
41795.5032091.0.995717992677
41795.5032367.0.995654188921
41795.5032665.0.995596102733
41795.5032889.0.995724027982
41795.5033158.0.995619721331
41795.5033423.0.995694472661
41795.5033776.0.995797319023
41795.5034081.0.995535496701
41795.5034328.0.995543011553
41795.5034662.0.99552223324
41795.5034954.0.995608374547
41795.5035273.0.995595163704
41795.5035519.0.995072899926
41795.5035823.0.995487758547
41795.5036116.0.99562608452
41795.5036493.0.995222787642
41795.5036715.0.99562004458
41795.5037008.0.995428839438
41795.5037267.0.9954074287
41795.5037691.0.995303397634
41795.5037963.0.995242369548
41795.5038272.0.995201137694
41795.5038578.0.995119624376
41795.5038881.0.995053646665
41795.5039264.0.995288425334
41795.5039572.0.995032170282
41795.5039884.0.994950516436
41795.5040235.0.994962406268
41795.5040509.0.995096181068
41795.504075.0.995081259745
41795.5041033.0.995137284171
41795.5041335.0.994990378712
41795.5041598.0.995077165677
41795.5041865.0.995047607828
41795.504211.0.995003798165
41795.504238.0.994979798734
41795.5042611.0.995030845285
41795.5042897.0.9949835882
41795.5043141.0.99500458492
41795.5043413.0.994979812178
41795.5043631.0.9951367422
41795.5043886.0.994931526395
41795.5044161.0.995025996571
41795.5044452.0.994855018189
41795.5044718.0.994890462176
41795.5044992.0.994862523391
41795.5045252.0.99493130872
41795.5045549.0.994971284747
41795.5045852.0.994908029423
41795.5046076.0.994901311679
41795.5046359.0.995095482512
41795.5046608.0.995035331022
41795.5046883.0.995059559198
41795.5047148.0.994887302199
41795.5047352.0.994906967053
41795.5047693.0.995007087069
41795.5048006.0.995004941087
41795.5048375.0.995039682637
41795.5048909.0.994888559064
41795.5049257.0.994934628509
41795.5049603.0.995022204738
41795.5049981.0.994874019189
41795.5050307.0.995033023612
41795.5050655.0.995163763313
41795.5051015.0.994886068968
41795.5051354.0.994998387833
41795.5051707.0.995001137236
41795.5052214.0.994979239096
41795.5052649.0.994955996901
41795.5052987.0.994807428142
41795.5053315.0.994791933418
41795.5053733.0.994909165061
41795.5053987.0.994970033522
41795.5054399.0.995048992362
41795.5054744.0.995074163096
41795.5055066.0.995004527715
41795.5055489.0.994969659567
41795.5055858.0.995064333074
41795.5056205.0.994905233272
41795.5056587.0.995009581263
41795.5057015.0.994921578092
41795.5057357.0.994836368708
41795.5057713.0.994701326132
41795.5058117.0.994596543872
41795.5058541.0.994763770936
41795.505899.0.994747433867
41795.5059314.0.994744694424
41795.5059658.0.994800717857
41795.5060029.0.994540015982
41795.5060484.0.994610380655
41795.5060839.0.994618578707
41795.5061168.0.994690606884
41795.5061516.0.994585749384
41795.5061945.0.994596645501
41795.5062312.0.994474487334
41795.506272.0.994609228083
41795.5063076.0.994628625722
41795.506347.0.994585019516
41795.5063817.0.994605986514
41795.5064191.0.994316390847
41795.5064537.0.994405098838
41795.5064895.0.994352786297
41795.5065356.0.994345195612
41795.5065719.0.994405591233
41795.5066084.0.994541871541
41795.5066526.0.994543583787
41795.5066894.0.994629644882
41795.50673.0.994524989701
41795.5067662.0.99446771594
41795.5068039.0.994371939283
41795.5068449.0.99446674613
41795.5068883.0.994438377659
41795.5069248.0.994462475937
41795.5069705.0.994482805631
41795.5070055.0.994499927042
41795.5070405.0.994487618712
41795.50708.0.994379835212
41795.5071175.0.994357726308
41795.5071608.0.994351397133
41795.5072088.0.994262738325
41795.5072429.0.994343789666
41795.5072783.0.994369793213
41795.5073235.0.99446939764
41795.5073595.0.994364507178
41795.5073942.0.99439309452
41795.5074278.0.994455938504
