41795.4581961.0.997142061861
41795.4658418.0.896546521003
41795.4658793.0.896104773097
41795.4659146.0.895944671348
41795.4659469.0.895534080786
41795.4659794.0.895933170031
41795.4660088.0.896876059789
41795.4660486.0.896732789306
41795.4660825.0.896888196665
41795.4661187.0.897134500837
41795.46615.0.897184532584
41795.4661754.0.897530841022
41795.4662067.0.896556530029
41795.4662372.0.897354490777
41795.466269.0.896359716222
41795.4663014.0.896273553906
41795.4663378.0.89614972796
41795.4663716.0.896058660519
41795.4664023.0.896064480721
41795.4664323.0.89613589798
41795.4664649.0.89608498465
41795.4664958.0.895968399795
41795.4665338.0.895746767681
41795.4665664.0.895911229796
41795.4665919.0.896041477698
41795.4666271.0.896094496813
41795.4666604.0.896587082325
41795.4666918.0.896108183306
41795.4667269.0.895748236484
41795.4667613.0.895943939723
41795.4667926.0.895820856472
41795.4668243.0.895597177319
41795.466857.0.89569024446
41795.4668884.0.895933076304
41795.4669295.0.895804828336
41795.4669612.0.895518393366
41795.4669918.0.895785136715
41795.4670249.0.895958015302
41795.4670588.0.896015694573
41795.467093.0.896207647918
41795.4671278.0.896420948776
41795.467161.0.896300868746
41795.4671939.0.896054396265
41795.4672259.0.896293949943
41795.4672663.0.896112431685
41795.4673.0.896333642174
41795.4673396.0.896135027771
41795.4673721.0.896508514634
41795.4674062.0.896497347817
41795.4674406.0.896597823754
41795.4674831.0.896384448378
41795.4675176.0.896219503296
41795.4675479.0.895717966836
41795.4675796.0.895838600651
41795.4676137.0.896648895476
41795.4676475.0.895503862665
41795.4676858.0.895428357849
41795.4677195.0.89572585303
41795.4677533.0.895324959493
41795.4677868.0.895407877145
41795.4678206.0.89497194128
41795.4678626.0.895499346095
41795.4678969.0.895512556004
41795.4679411.0.894690709819
41795.4679795.0.894721611206
41795.4680166.0.894636812753
41795.4680652.0.894840153451
41795.4681011.0.895316513306
41795.4681354.0.895103761982
41795.4681756.0.895342465465
41795.4682116.0.895224550693
41795.4682458.0.895324104262
41795.4682805.0.895787228951
41795.4683145.0.895307788146
41795.4683545.0.895657118124
41795.4683882.0.895341616108
41795.4684239.0.895218369096
41795.4684615.0.89590438454
41795.4684964.0.895366160819
41795.4685304.0.895697635592
41795.4685648.0.895742211561
41795.4686021.0.895928845438
41795.4686377.0.8960448993
41795.4686726.0.895735142897
41795.4687084.0.895661635534
41795.4687477.0.895802476427
41795.4687912.0.896240329084
41795.468827.0.896127494933
41795.4688615.0.896188963157
41795.4689074.0.896189499851
41795.4689459.0.89643011028
41795.4689818.0.896236808937
41795.4690159.0.896037886181
41795.4690536.0.89618158273
41795.4690893.0.896038340972
41795.4691269.0.895972748659
41795.4691612.0.896259500597
41795.4691963.0.896013006054
41795.4692307.0.896174518728
41795.4692691.0.896174703207
41795.4693134.0.896402698889
41795.46935.0.896305652272
41795.4693924.0.896201298268
41795.4694381.0.997771706792
41795.4694668.0.997331821997
41795.4695041.0.996840000946
41795.4695407.0.996786706273
41795.469578.0.99647192437
41795.4696128.0.996667412517
41795.4696477.0.996702050705
41795.4696855.0.99673147899
41795.4697189.0.996584694884
41795.4697544.0.996454947738
41795.4697919.0.996588054441
41795.4698336.0.996781745415
41795.4698766.0.996804229746
41795.4699149.0.996678696623
41795.4699502.0.996564387183
41795.4699847.0.996643614783
41795.4700218.0.996605094281
41795.4700623.0.996626538124
41795.4700994.0.996578783191
41795.4701358.0.996623571072
41795.4701716.0.996505338608
41795.4702081.0.996556887152
41795.470252.0.99651923823
41795.4702947.0.996499714135
41795.4703317.0.996514559359
41795.4703682.0.996512197127
41795.4704046.0.996505191193
41795.4704402.0.996348198865
41795.4704758.0.996343013323
41795.4705157.0.996365508972
41795.4705528.0.996241471639
41795.4705895.0.996277143575
41795.4706338.0.996258886367
41795.4706705.0.996246361195
41795.470718.0.996311161389
41795.4707564.0.996201726773
41795.4707939.0.996072458195
41795.4708307.0.99602908386
41795.4708763.0.996212467562
41795.4709135.0.996015226233
41795.4709496.0.996004388593
41795.4709942.0.995991930472
41795.4710309.0.995939361811
41795.4710683.0.995933531751
41795.471106.0.995820814894
41795.4711425.0.995646429702
41795.4711867.0.995942569882
41795.4712331.0.996075902115
41795.4712769.0.995506583938
41795.4713151.0.995618098959
41795.471356.0.995775627678
41795.4713909.0.995842144195
41795.4714256.0.995865130044
41795.4714623.0.995720126443
41795.471507.0.99526320712
41795.4715436.0.995499932253
41795.4715828.0.99545696646
41795.4716234.0.995518735315
41795.4716578.0.995579518463
41795.4716978.0.995464219136
41795.4717357.0.995493160492
41795.4717784.0.99531790483
41795.4718242.0.995324401466
41795.4718618.0.995197601887
41795.4718989.0.995315748542
41795.4719387.0.995157525525
41795.4719758.0.995136815803
41795.4720135.0.994613718208
41795.4720605.0.994980513219
41795.4721044.0.995399981987
41795.4721432.0.995193679539
41795.4721877.0.995025936818
41795.4722339.0.99527647588
41795.4722723.0.994606523626
41795.4723161.0.994757894346
41795.4723557.0.994534649355
41795.4723939.0.994761765669
41795.4724401.0.994890379724
41795.4724799.0.994729759917
41795.472519.0.994884297003
41795.4725601.0.994963704244
41795.4725967.0.994816683207
41795.4726343.0.99439309429
41795.4726741.0.994263517611
41795.4727185.0.994626564423
41795.4727591.0.994591669663
41795.4728019.0.99382553309
41795.4728431.0.994371576892
41795.472882.0.994171841204
41795.4729281.0.994231493959
41795.4729743.0.993738107636
41795.4730156.0.993940554375
41795.4730532.0.994155314334
41795.4730999.0.994059581239
41795.4731491.0.993958525592
41795.4731849.0.993672411548
41795.4732211.0.993394026772
41795.473259.0.993428723162
41795.4732963.0.993587154038
41795.4733434.0.993470831465
41795.4733917.0.993538695608
41795.4734331.0.994105380607
41795.473473.0.993618096718
41795.4735202.0.993347465234
41795.4735649.0.993553463026
41795.473604.0.99296212955
41795.473645.0.99332738825
41795.4736943.0.993535738061
41795.4737411.0.993098759188
41795.473784.0.993087197575
41795.4738308.0.992571610921
41795.4738735.0.992913883147
41795.4739147.0.992233621734
41795.4739613.0.992530927163
41795.4740121.0.992394167416
41795.4740553.0.992036344875
41795.4740966.0.99165340201
41795.4741449.0.992165850358
41795.4741912.0.992101514183
41795.4742297.0.992340978307
41795.4742728.0.991392707609
41795.4743298.0.991589450584
41795.4743723.0.991773013138
41795.47443.0.991431087567
41795.4744804.0.991335642651
41795.4745321.0.991177977073
41795.4745731.0.991614577719
41795.4746139.0.991517456895
41795.4746581.0.991271090038
41795.4746984.0.991163911949
41795.4747454.0.990711065063
41795.4747897.0.990870844349
41795.4748386.0.989858228712
41795.4748795.0.990621024184
41795.4749222.0.990871308646
41795.4749637.0.991205193647
41795.4750068.0.990196977786
41795.4750582.0.990632540512
41795.4751034.0.990325059434
41795.4751517.0.989921054385
41795.4751938.0.989982966882
41795.4752342.0.989892777246
41795.4752784.0.990603857331
41795.47533.0.990105618219
41795.4753725.0.990029270383
41795.4754151.0.989920995135
41795.4754633.0.989286349377
41795.4755103.0.9904382271
